word,rank,zipf,frequency,char_length,vowel_count,max_repeated_run,max_consonant_run,confusable_count,confusable_ratio,pronounceable,cl100k_tokens,o200k_tokens,shared_single_token,commonness_score,tokenizer_fit_score,readability_score,pronounceability_score,ambiguity_penalty,composite_score
daisy,9477,3.78,0.000006025595860743581,5,3,1,1,1,0.2,true,2,2,false,2.73,10,24,22,0,58.73
definite,9478,3.78,0.000006025595860743581,8,4,1,1,2,0.25,true,2,2,false,2.73,10,24,22,0,58.73
demonstrations,9479,3.78,0.000006025595860743581,14,5,1,4,3,0.21,false,4,3,false,2.73,-2,10,16,0,26.73
departed,9480,3.78,0.000006025595860743581,8,3,1,2,0,0,true,2,2,false,2.73,10,24,22,0,58.73
depths,9481,3.78,0.000006025595860743581,6,1,1,4,0,0,true,2,2,false,2.73,10,24,22,0,58.73
developmental,9482,3.78,0.000006025595860743581,13,5,1,2,3,0.23,false,2,2,false,2.73,10,10,16,0,38.73
disco,9483,3.78,0.000006025595860743581,5,2,1,2,2,0.4,true,2,2,false,2.73,10,24,22,-4,54.73
distraction,9484,3.78,0.000006025595860743581,11,4,1,3,3,0.27,true,2,2,false,2.73,10,18,16,0,46.73
dom,9485,3.78,0.000006025595860743581,3,1,1,1,1,0.33,false,1,1,true,2.73,30,10,16,0,58.73
dorothy,9486,3.78,0.000006025595860743581,7,3,1,2,2,0.29,true,3,2,false,2.73,6,24,22,0,54.73
doses,9487,3.78,0.000006025595860743581,5,2,1,1,1,0.2,true,2,2,false,2.73,10,24,22,0,58.73
drawer,9488,3.78,0.000006025595860743581,6,2,1,2,0,0,true,1,1,true,2.73,30,24,22,0,78.73
drones,9489,3.78,0.000006025595860743581,6,2,1,2,1,0.17,true,2,2,false,2.73,10,24,22,0,58.73
durham,9490,3.78,0.000006025595860743581,6,2,1,2,0,0,true,2,2,false,2.73,10,24,22,0,58.73
ecological,9491,3.78,0.000006025595860743581,10,5,1,1,5,0.5,true,2,2,false,2.73,10,18,22,0,52.73
ecosystem,9492,3.78,0.000006025595860743581,9,4,1,2,1,0.11,true,3,2,false,2.73,6,18,22,0,48.73
elvis,9493,3.78,0.000006025595860743581,5,2,1,2,2,0.4,true,2,2,false,2.73,10,24,22,-4,54.73
euros,9494,3.78,0.000006025595860743581,5,3,1,1,1,0.2,true,2,2,false,2.72,10,24,22,0,58.72
exclude,9495,3.78,0.000006025595860743581,7,3,1,3,1,0.14,true,1,1,true,2.72,30,24,22,0,78.72
exempt,9496,3.78,0.000006025595860743581,6,2,1,3,0,0,true,2,2,false,2.72,10,24,22,0,58.72
exposing,9497,3.78,0.000006025595860743581,8,3,1,2,2,0.25,true,2,2,false,2.72,10,24,22,0,58.72
faint,9498,3.78,0.000006025595860743581,5,2,1,2,1,0.2,true,2,2,false,2.72,10,24,22,0,58.72
fertility,9499,3.78,0.000006025595860743581,9,4,1,2,3,0.33,true,2,2,false,2.72,10,18,22,0,52.72
fines,9500,3.78,0.000006025595860743581,5,2,1,1,1,0.2,true,2,2,false,2.72,10,24,22,0,58.72
finn,9501,3.78,0.000006025595860743581,4,1,2,2,1,0.25,true,2,2,false,2.72,10,24,22,0,58.72
floods,9502,3.78,0.000006025595860743581,6,2,2,2,3,0.5,true,3,3,false,2.72,2,24,22,0,50.72
flynn,9503,3.78,0.000006025595860743581,5,1,2,2,1,0.2,true,2,2,false,2.72,10,24,22,0,58.72
foam,9504,3.78,0.000006025595860743581,4,2,1,1,1,0.25,true,2,1,false,2.72,14,24,22,0,62.72
folded,9505,3.78,0.000006025595860743581,6,2,1,2,2,0.33,true,2,2,false,2.72,10,24,22,0,58.72
foremost,9506,3.78,0.000006025595860743581,8,3,1,2,2,0.25,true,2,2,false,2.72,10,24,22,0,58.72
forge,9507,3.78,0.000006025595860743581,5,2,1,2,1,0.2,true,1,1,true,2.72,30,24,22,0,78.72
greenhouse,9508,3.78,0.000006025595860743581,10,5,2,2,1,0.1,true,2,2,false,2.72,10,18,22,0,52.72
hears,9509,3.78,0.000006025595860743581,5,2,1,2,0,0,true,2,2,false,2.72,10,24,22,0,58.72
hierarchy,9510,3.78,0.000006025595860743581,9,4,1,3,1,0.11,true,2,2,false,2.72,10,18,22,0,52.72
ideals,9511,3.78,0.000006025595860743581,6,3,1,2,2,0.33,true,2,2,false,2.72,10,24,22,0,58.72
identities,9512,3.78,0.000006025595860743581,10,5,1,2,3,0.3,true,2,2,false,2.72,10,18,22,0,52.72
installations,9513,3.78,0.000006025595860743581,13,5,2,3,5,0.38,false,2,2,false,2.71,10,10,16,0,38.71
invalid,9514,3.78,0.000006025595860743581,7,3,1,2,3,0.43,true,1,1,true,2.71,30,24,22,0,78.71
jade,9515,3.78,0.000006025595860743581,4,2,1,1,0,0,true,2,1,false,2.71,14,24,22,0,62.71
jointly,9516,3.78,0.000006025595860743581,7,3,1,3,3,0.43,true,2,2,false,2.71,10,24,22,0,58.71
jung,9517,3.78,0.000006025595860743581,4,1,1,2,0,0,true,2,1,false,2.71,14,24,22,0,62.71
kits,9518,3.78,0.000006025595860743581,4,1,1,2,1,0.25,true,1,1,true,2.71,30,24,22,0,78.71
lancaster,9519,3.78,0.000006025595860743581,9,3,1,2,1,0.11,true,3,3,false,2.71,2,18,22,0,44.71
lightweight,9520,3.78,0.000006025595860743581,11,3,1,4,3,0.27,true,2,2,false,2.71,10,18,16,0,46.71
lowering,9521,3.78,0.000006025595860743581,8,3,1,2,3,0.38,true,2,2,false,2.71,10,24,22,0,58.71
melted,9522,3.78,0.000006025595860743581,6,2,1,2,1,0.17,true,3,3,false,2.71,2,24,22,0,50.71
metabolism,9523,3.78,0.000006025595860743581,10,4,1,2,3,0.3,true,3,2,false,2.71,6,18,22,0,48.71
neglected,9524,3.78,0.000006025595860743581,9,3,1,2,1,0.11,true,2,2,false,2.71,10,18,22,0,52.71
negotiated,9525,3.78,0.000006025595860743581,10,5,1,1,2,0.2,true,3,3,false,2.71,2,18,22,0,44.71
negotiating,9526,3.78,0.000006025595860743581,11,5,1,2,3,0.27,true,3,3,false,2.71,2,18,16,0,38.71
negotiation,9527,3.78,0.000006025595860743581,11,6,1,1,4,0.36,true,3,3,false,2.71,2,18,16,0,38.71
newborn,9528,3.78,0.000006025595860743581,7,2,1,2,1,0.14,true,2,2,false,2.71,10,24,22,0,58.71
newport,9529,3.78,0.000006025595860743581,7,2,1,2,1,0.14,true,2,2,false,2.71,10,24,22,0,58.71
nodes,9530,3.78,0.000006025595860743581,5,2,1,1,1,0.2,true,1,1,true,2.71,30,24,22,0,78.71
notch,9531,3.78,0.000006025595860743581,5,1,1,3,1,0.2,true,2,2,false,2.71,10,24,22,0,58.71
omega,9532,3.78,0.000006025595860743581,5,3,1,1,1,0.2,true,1,1,true,2.7,30,24,22,0,78.7
onions,9533,3.78,0.000006025595860743581,6,3,1,2,3,0.5,true,2,2,false,2.7,10,24,22,0,58.7
packers,9534,3.78,0.000006025595860743581,7,2,1,2,0,0,true,2,2,false,2.7,10,24,22,0,58.7
paired,9535,3.78,0.000006025595860743581,6,3,1,1,1,0.17,true,1,1,true,2.7,30,24,22,0,78.7
parental,9536,3.78,0.000006025595860743581,8,3,1,2,1,0.13,true,2,2,false,2.7,10,24,22,0,58.7
parody,9537,3.78,0.000006025595860743581,6,3,1,1,1,0.17,true,2,2,false,2.7,10,24,22,0,58.7
parole,9538,3.78,0.000006025595860743581,6,3,1,1,2,0.33,true,2,2,false,2.7,10,24,22,0,58.7
participant,9539,3.78,0.000006025595860743581,11,4,1,2,2,0.18,true,1,1,true,2.7,30,18,16,0,66.7
penguin,9540,3.78,0.000006025595860743581,7,3,1,2,1,0.14,true,2,2,false,2.7,10,24,22,0,58.7
phantom,9541,3.78,0.000006025595860743581,7,2,1,2,1,0.14,true,2,2,false,2.7,10,24,22,0,58.7
photoshop,9542,3.78,0.000006025595860743581,9,3,1,2,3,0.33,true,2,2,false,2.7,10,18,22,0,52.7
pitt,9543,3.78,0.000006025595860743581,4,1,2,2,1,0.25,true,2,2,false,2.7,10,24,22,0,58.7
precedent,9544,3.78,0.000006025595860743581,9,3,1,2,0,0,true,2,2,false,2.7,10,18,22,0,52.7
prevalent,9545,3.78,0.000006025595860743581,9,3,1,2,1,0.11,true,3,3,false,2.7,2,18,22,0,44.7
prom,9546,3.78,0.000006025595860743581,4,1,1,2,1,0.25,true,1,1,true,2.7,30,24,22,0,78.7
promotions,9547,3.78,0.000006025595860743581,10,4,1,2,4,0.4,true,2,2,false,2.7,10,18,22,0,52.7
python,9548,3.78,0.000006025595860743581,6,2,1,2,1,0.17,true,1,1,true,2.7,30,24,22,0,78.7
qatar,9549,3.78,0.000006025595860743581,5,2,1,1,0,0,true,2,2,false,2.7,10,24,22,0,58.7
questionable,9550,3.78,0.000006025595860743581,12,6,1,2,3,0.25,true,2,2,false,2.7,10,18,16,0,46.7
queue,9551,3.78,0.000006025595860743581,5,4,1,1,0,0,true,1,1,true,2.69,30,24,22,0,78.69
quo,9552,3.78,0.000006025595860743581,3,2,1,1,1,0.33,false,1,1,true,2.69,30,10,16,0,58.69
regrets,9553,3.78,0.000006025595860743581,7,2,1,2,0,0,true,2,2,false,2.69,10,24,22,0,58.69
render,9554,3.78,0.000006025595860743581,6,2,1,2,0,0,true,1,1,true,2.69,30,24,22,0,78.69
respondents,9555,3.78,0.000006025595860743581,11,3,1,3,1,0.09,true,2,2,false,2.69,10,18,16,0,46.69
retaining,9556,3.78,0.000006025595860743581,9,4,1,2,2,0.22,true,2,2,false,2.69,10,18,22,0,52.69
romania,9557,3.78,0.000006025595860743581,7,4,1,1,2,0.29,true,2,2,false,2.69,10,24,22,0,58.69
sailor,9558,3.78,0.000006025595860743581,6,3,1,1,3,0.5,true,3,3,false,2.69,2,24,22,0,50.69
seventy,9559,3.78,0.000006025595860743581,7,3,1,2,0,0,true,3,2,false,2.69,6,24,22,0,54.69
shouted,9560,3.78,0.000006025595860743581,7,3,1,2,1,0.14,true,2,2,false,2.69,10,24,22,0,58.69
simmons,9561,3.78,0.000006025595860743581,7,2,2,2,2,0.29,true,2,2,false,2.69,10,24,22,0,58.69
sims,9562,3.78,0.000006025595860743581,4,1,1,2,1,0.25,true,2,2,false,2.69,10,24,22,0,58.69
slides,9563,3.78,0.000006025595860743581,6,2,1,2,2,0.33,true,1,1,true,2.69,30,24,22,0,78.69
sociology,9564,3.78,0.000006025595860743581,9,5,1,1,5,0.56,true,3,3,false,2.69,2,18,22,0,44.69
somerset,9565,3.78,0.000006025595860743581,8,3,1,2,1,0.13,true,2,2,false,2.69,10,24,22,0,58.69
soo,9566,3.78,0.000006025595860743581,3,2,2,1,2,0.67,false,2,1,false,2.69,14,10,16,-6,36.69
specify,9567,3.78,0.000006025595860743581,7,3,1,2,1,0.14,true,2,2,false,2.69,10,24,22,0,58.69
splitting,9568,3.78,0.000006025595860743581,9,2,2,3,3,0.33,true,2,2,false,2.69,10,18,22,0,52.69
stab,9569,3.78,0.000006025595860743581,4,1,1,2,0,0,true,1,1,true,2.69,30,24,22,0,78.69
supermarket,9570,3.78,0.000006025595860743581,11,4,1,2,0,0,true,2,2,false,2.68,10,18,16,0,46.68
sweater,9571,3.78,0.000006025595860743581,7,3,1,2,0,0,true,3,3,false,2.68,2,24,22,0,50.68
tenant,9572,3.78,0.000006025595860743581,6,2,1,2,0,0,true,1,1,true,2.68,30,24,22,0,78.68
tensions,9573,3.78,0.000006025595860743581,8,3,1,2,2,0.25,true,2,2,false,2.68,10,24,22,0,58.68
thomson,9574,3.78,0.000006025595860743581,7,2,1,2,2,0.29,true,3,3,false,2.68,2,24,22,0,50.68
tortured,9575,3.78,0.000006025595860743581,8,3,1,2,1,0.13,true,3,3,false,2.68,2,24,22,0,50.68
traction,9576,3.78,0.000006025595860743581,8,3,1,2,2,0.25,true,1,1,true,2.68,30,24,22,0,78.68
tractor,9577,3.78,0.000006025595860743581,7,2,1,2,1,0.14,true,1,1,true,2.68,30,24,22,0,78.68
trout,9578,3.78,0.000006025595860743581,5,2,1,2,1,0.2,true,2,2,false,2.68,10,24,22,0,58.68
turnover,9579,3.78,0.000006025595860743581,8,3,1,2,1,0.13,true,2,2,false,2.68,10,24,22,0,58.68
uganda,9580,3.78,0.000006025595860743581,6,3,1,2,0,0,true,2,1,false,2.68,14,24,22,0,62.68
unwanted,9581,3.78,0.000006025595860743581,8,3,1,2,0,0,true,2,2,false,2.68,10,24,22,0,58.68
upgrades,9582,3.78,0.000006025595860743581,8,3,1,3,0,0,true,2,2,false,2.68,10,24,22,0,58.68
variant,9583,3.78,0.000006025595860743581,7,3,1,2,1,0.14,true,1,1,true,2.68,30,24,22,0,78.68
vegetarian,9584,3.78,0.000006025595860743581,10,5,1,1,1,0.1,true,2,2,false,2.68,10,18,22,0,52.68
vernon,9585,3.78,0.000006025595860743581,6,2,1,2,1,0.17,true,2,2,false,2.68,10,24,22,0,58.68
visibility,9586,3.78,0.000006025595860743581,10,5,1,1,5,0.5,true,1,1,true,2.68,30,18,22,0,72.68
warnings,9587,3.78,0.000006025595860743581,8,2,1,3,1,0.13,true,1,1,true,2.68,30,24,22,0,78.68
wherein,9588,3.78,0.000006025595860743581,7,3,1,2,1,0.14,true,2,2,false,2.68,10,24,22,0,58.68
whiskey,9589,3.78,0.000006025595860743581,7,3,1,2,1,0.14,true,2,2,false,2.67,10,24,22,0,58.67
worms,9590,3.78,0.000006025595860743581,5,1,1,3,1,0.2,true,2,1,false,2.67,14,24,22,0,62.67
wyoming,9591,3.78,0.000006025595860743581,7,3,1,2,2,0.29,true,2,2,false,2.67,10,24,22,0,58.67
aaa,9592,3.77,0.000005888436553555883,3,3,3,0,0,0,false,1,1,true,2.67,30,4,16,0,52.67
abundant,9593,3.77,0.000005888436553555883,8,3,1,2,0,0,true,3,2,false,2.67,6,24,22,0,54.67
africans,9594,3.77,0.000005888436553555883,8,3,1,2,1,0.13,true,3,3,false,2.67,2,24,22,0,50.67
alexandria,9595,3.77,0.000005888436553555883,10,5,1,3,2,0.2,true,3,3,false,2.67,2,18,22,0,44.67
algebra,9596,3.77,0.000005888436553555883,7,3,1,2,1,0.14,true,2,2,false,2.67,10,24,22,0,58.67
analytics,9597,3.77,0.000005888436553555883,9,4,1,2,2,0.22,true,1,1,true,2.67,30,18,22,0,72.67
antenna,9598,3.77,0.000005888436553555883,7,3,2,2,0,0,true,2,2,false,2.67,10,24,22,0,58.67
attribute,9599,3.77,0.000005888436553555883,9,4,2,3,1,0.11,true,1,1,true,2.67,30,18,22,0,72.67
audition,9600,3.77,0.000005888436553555883,8,5,1,1,3,0.38,true,2,2,false,2.67,10,24,22,0,58.67
bankers,9601,3.77,0.000005888436553555883,7,2,1,2,0,0,true,2,2,false,2.67,10,24,22,0,58.67
biting,9602,3.77,0.000005888436553555883,6,2,1,2,2,0.33,true,2,2,false,2.67,10,24,22,0,58.67
branding,9603,3.77,0.000005888436553555883,8,2,1,2,1,0.13,true,2,1,false,2.67,14,24,22,0,62.67
bravo,9604,3.77,0.000005888436553555883,5,2,1,2,1,0.2,true,2,2,false,2.67,10,24,22,0,58.67
busted,9605,3.77,0.000005888436553555883,6,2,1,2,0,0,true,2,2,false,2.67,10,24,22,0,58.67
cardinals,9606,3.77,0.000005888436553555883,9,3,1,2,2,0.22,true,2,2,false,2.67,10,18,22,0,52.67
carrie,9607,3.77,0.000005888436553555883,6,3,2,2,1,0.17,true,2,3,false,2.67,6,24,22,0,54.67
certificates,9608,3.77,0.000005888436553555883,12,5,1,2,2,0.17,true,2,2,false,2.67,10,18,16,0,46.67
charleston,9609,3.77,0.000005888436553555883,10,3,1,2,2,0.2,true,2,3,false,2.66,6,18,22,0,48.66
chatting,9610,3.77,0.000005888436553555883,8,2,2,2,1,0.13,true,2,2,false,2.66,10,24,22,0,58.66
chop,9611,3.77,0.000005888436553555883,4,1,1,2,1,0.25,true,2,2,false,2.66,10,24,22,0,58.66
circuits,9612,3.77,0.000005888436553555883,8,3,1,2,2,0.25,true,2,2,false,2.66,10,24,22,0,58.66
clifford,9613,3.77,0.000005888436553555883,8,2,2,2,3,0.38,true,3,3,false,2.66,2,24,22,0,50.66
cody,9614,3.77,0.000005888436553555883,4,2,1,1,1,0.25,true,2,2,false,2.66,10,24,22,0,58.66
coleman,9615,3.77,0.000005888436553555883,7,3,1,1,2,0.29,true,2,2,false,2.66,10,24,22,0,58.66
commanded,9616,3.77,0.000005888436553555883,9,3,2,2,1,0.11,true,2,2,false,2.66,10,18,22,0,52.66
commissioners,9617,3.77,0.000005888436553555883,13,5,2,2,4,0.31,false,2,2,false,2.66,10,10,16,0,38.66
communicating,9618,3.77,0.000005888436553555883,13,5,2,2,3,0.23,false,2,2,false,2.66,10,10,16,0,38.66
comparative,9619,3.77,0.000005888436553555883,11,5,1,2,2,0.18,true,3,2,false,2.66,6,18,16,0,42.66
complement,9620,3.77,0.000005888436553555883,10,3,1,3,2,0.2,true,2,2,false,2.66,10,18,22,0,52.66
connor,9621,3.77,0.000005888436553555883,6,2,2,2,2,0.33,true,2,2,false,2.66,10,24,22,0,58.66
conquer,9622,3.77,0.000005888436553555883,7,3,1,2,1,0.14,true,2,2,false,2.66,10,24,22,0,58.66
conquest,9623,3.77,0.000005888436553555883,8,3,1,2,1,0.13,true,2,2,false,2.66,10,24,22,0,58.66
contested,9624,3.77,0.000005888436553555883,9,3,1,2,1,0.11,true,2,2,false,2.66,10,18,22,0,52.66
continuity,9625,3.77,0.000005888436553555883,10,5,1,2,3,0.3,true,2,2,false,2.66,10,18,22,0,52.66
cornwall,9626,3.77,0.000005888436553555883,8,2,2,3,3,0.38,true,2,2,false,2.66,10,24,22,0,58.66
crawl,9627,3.77,0.000005888436553555883,5,1,1,2,1,0.2,true,1,1,true,2.66,30,24,22,0,78.66
credible,9628,3.77,0.000005888436553555883,8,3,1,2,2,0.25,true,1,1,true,2.65,30,24,22,0,78.65
cursed,9629,3.77,0.000005888436553555883,6,2,1,2,0,0,true,2,2,false,2.65,10,24,22,0,58.65
deepest,9630,3.77,0.000005888436553555883,7,3,2,2,0,0,true,2,2,false,2.65,10,24,22,0,58.65
defects,9631,3.77,0.000005888436553555883,7,2,1,3,0,0,true,3,2,false,2.65,6,24,22,0,54.65
delightful,9632,3.77,0.000005888436553555883,10,3,1,4,3,0.3,true,3,3,false,2.65,2,18,22,0,44.65
depicted,9633,3.77,0.000005888436553555883,8,3,1,2,1,0.13,true,2,2,false,2.65,10,24,22,0,58.65
determines,9634,3.77,0.000005888436553555883,10,4,1,2,1,0.1,true,3,2,false,2.65,6,18,22,0,48.65
digit,9635,3.77,0.000005888436553555883,5,2,1,1,2,0.4,true,1,1,true,2.65,30,24,22,-4,74.65
dinosaur,9636,3.77,0.000005888436553555883,8,4,1,1,2,0.25,true,2,2,false,2.65,10,24,22,0,58.65
doomed,9637,3.77,0.000005888436553555883,6,3,2,1,2,0.33,true,2,2,false,2.65,10,24,22,0,58.65
drainage,9638,3.77,0.000005888436553555883,8,4,1,2,1,0.13,true,3,3,false,2.65,2,24,22,0,50.65
drowning,9639,3.77,0.000005888436553555883,8,2,1,2,2,0.25,true,2,2,false,2.65,10,24,22,0,58.65
embarrassment,9640,3.77,0.000005888436553555883,13,4,2,3,0,0,false,3,3,false,2.65,2,10,16,0,30.65
equations,9641,3.77,0.000005888436553555883,9,5,1,2,2,0.22,true,2,2,false,2.65,10,18,22,0,52.65
evolving,9642,3.77,0.000005888436553555883,8,3,1,2,3,0.38,true,2,2,false,2.65,10,24,22,0,58.65
exploded,9643,3.77,0.000005888436553555883,8,3,1,3,2,0.25,true,2,2,false,2.65,10,24,22,0,58.65
fairness,9644,3.77,0.000005888436553555883,8,3,2,2,1,0.13,true,2,2,false,2.65,10,24,22,0,58.65
favored,9645,3.77,0.000005888436553555883,7,3,1,1,1,0.14,true,2,2,false,2.65,10,24,22,0,58.65
felony,9646,3.77,0.000005888436553555883,6,3,1,1,2,0.33,true,2,2,false,2.65,10,24,22,0,58.65
flats,9647,3.77,0.000005888436553555883,5,1,1,2,1,0.2,true,2,2,false,2.64,10,24,22,0,58.64
flint,9648,3.77,0.000005888436553555883,5,1,1,2,2,0.4,true,2,2,false,2.64,10,24,22,-4,54.64
floral,9649,3.77,0.000005888436553555883,6,2,1,2,3,0.5,true,2,2,false,2.64,10,24,22,0,58.64
fortress,9650,3.77,0.000005888436553555883,8,2,2,3,1,0.13,true,2,2,false,2.64,10,24,22,0,58.64
fulfilled,9651,3.77,0.000005888436553555883,9,3,2,2,4,0.44,true,2,1,false,2.64,14,18,22,0,56.64
fundamentally,9652,3.77,0.000005888436553555883,13,5,2,2,2,0.15,false,3,3,false,2.64,2,10,16,0,30.64
grabbing,9653,3.77,0.000005888436553555883,8,2,2,2,1,0.13,true,2,2,false,2.64,10,24,22,0,58.64
guts,9654,3.77,0.000005888436553555883,4,1,1,2,0,0,true,2,2,false,2.64,10,24,22,0,58.64
hairs,9655,3.77,0.000005888436553555883,5,2,1,2,1,0.2,true,2,2,false,2.64,10,24,22,0,58.64
hammond,9656,3.77,0.000005888436553555883,7,2,2,2,1,0.14,true,2,3,false,2.64,6,24,22,0,54.64
handing,9657,3.77,0.000005888436553555883,7,2,1,2,1,0.14,true,2,2,false,2.64,10,24,22,0,58.64
hearted,9658,3.77,0.000005888436553555883,7,3,1,2,0,0,true,2,1,false,2.64,14,24,22,0,62.64
herb,9659,3.77,0.000005888436553555883,4,1,1,2,0,0,true,2,2,false,2.64,10,24,22,0,58.64
herd,9660,3.77,0.000005888436553555883,4,1,1,2,0,0,true,2,2,false,2.64,10,24,22,0,58.64
husbands,9661,3.77,0.000005888436553555883,8,2,1,3,0,0,true,2,2,false,2.64,10,24,22,0,58.64
ideological,9662,3.77,0.000005888436553555883,11,6,1,1,6,0.55,true,2,2,false,2.64,10,18,16,0,46.64
immortal,9663,3.77,0.000005888436553555883,8,3,2,2,3,0.38,true,2,2,false,2.64,10,24,22,0,58.64
incumbent,9664,3.77,0.000005888436553555883,9,3,1,2,1,0.11,true,3,3,false,2.64,2,18,22,0,44.64
insider,9665,3.77,0.000005888436553555883,7,3,1,2,2,0.29,true,2,2,false,2.64,10,24,22,0,58.64
insufficient,9666,3.77,0.000005888436553555883,12,5,2,2,3,0.25,true,2,2,false,2.64,10,18,16,0,46.64
interval,9667,3.77,0.000005888436553555883,8,3,1,2,2,0.25,true,1,1,true,2.63,30,24,22,0,78.63
jelly,9668,3.77,0.000005888436553555883,5,2,2,2,2,0.4,true,2,2,false,2.63,10,24,22,-4,54.63
kai,9669,3.77,0.000005888436553555883,3,2,1,1,1,0.33,false,2,1,false,2.63,14,10,16,0,42.63
kanye,9670,3.77,0.000005888436553555883,5,3,1,1,0,0,true,2,2,false,2.63,10,24,22,0,58.63
kidnapping,9671,3.77,0.000005888436553555883,10,3,2,2,2,0.2,true,3,3,false,2.63,2,18,22,0,44.63
kilometres,9672,3.77,0.000005888436553555883,10,4,1,2,3,0.3,true,3,3,false,2.63,2,18,22,0,44.63
lenses,9673,3.77,0.000005888436553555883,6,2,1,2,1,0.17,true,2,2,false,2.63,10,24,22,0,58.63
lick,9674,3.77,0.000005888436553555883,4,1,1,2,2,0.5,true,1,1,true,2.63,30,24,22,-6,72.63
literal,9675,3.77,0.000005888436553555883,7,3,1,1,3,0.43,true,1,1,true,2.63,30,24,22,0,78.63
lunar,9676,3.77,0.000005888436553555883,5,2,1,1,1,0.2,true,2,2,false,2.63,10,24,22,0,58.63
maternal,9677,3.77,0.000005888436553555883,8,3,1,2,1,0.13,true,2,2,false,2.63,10,24,22,0,58.63
matthews,9678,3.77,0.000005888436553555883,8,2,2,3,0,0,true,3,3,false,2.63,2,24,22,0,50.63
maxwell,9679,3.77,0.000005888436553555883,7,2,2,2,2,0.29,true,2,2,false,2.63,10,24,22,0,58.63
mccain,9680,3.77,0.000005888436553555883,6,2,2,3,1,0.17,true,3,3,false,2.63,2,24,22,0,50.63
mcdonald,9681,3.77,0.000005888436553555883,8,2,1,3,2,0.25,true,3,4,false,2.63,-2,24,22,0,46.63
medicines,9682,3.77,0.000005888436553555883,9,4,1,1,2,0.22,true,3,3,false,2.63,2,18,22,0,44.63
memoir,9683,3.77,0.000005888436553555883,6,3,1,1,2,0.33,true,2,2,false,2.63,10,24,22,0,58.63
messi,9684,3.77,0.000005888436553555883,5,2,2,2,1,0.2,true,2,2,false,2.63,10,24,22,0,58.63
miguel,9685,3.77,0.000005888436553555883,6,3,1,1,2,0.33,true,3,2,false,2.63,6,24,22,0,54.63
modification,9686,3.77,0.000005888436553555883,12,6,1,1,5,0.42,true,1,2,false,2.62,14,18,16,0,50.62
mold,9687,3.77,0.000005888436553555883,4,1,1,2,2,0.5,true,2,2,false,2.62,10,24,22,-6,52.62
nailed,9688,3.77,0.000005888436553555883,6,3,1,1,2,0.33,true,2,2,false,2.62,10,24,22,0,58.62
napoleon,9689,3.77,0.000005888436553555883,8,4,1,1,3,0.38,true,2,2,false,2.62,10,24,22,0,58.62
neighbouring,9690,3.77,0.000005888436553555883,12,5,1,3,3,0.25,true,3,3,false,2.62,2,18,16,0,38.62
nigel,9691,3.77,0.000005888436553555883,5,2,1,1,2,0.4,true,2,3,false,2.62,6,24,22,-4,50.62
objection,9692,3.77,0.000005888436553555883,9,4,1,2,3,0.33,true,2,2,false,2.62,10,18,22,0,52.62
obliged,9693,3.77,0.000005888436553555883,7,3,1,2,3,0.43,true,3,3,false,2.62,2,24,22,0,50.62
observers,9694,3.77,0.000005888436553555883,9,3,1,2,1,0.11,true,2,2,false,2.62,10,18,22,0,52.62
occurrence,9695,3.77,0.000005888436553555883,10,4,2,2,1,0.1,true,2,2,false,2.62,10,18,22,0,52.62
offspring,9696,3.77,0.000005888436553555883,9,2,2,5,2,0.22,false,2,2,false,2.62,10,18,14,0,44.62
outrageous,9697,3.77,0.000005888436553555883,10,6,1,2,2,0.2,true,4,4,false,2.62,-6,18,22,0,36.62
packet,9698,3.77,0.000005888436553555883,6,2,1,2,0,0,true,1,1,true,2.62,30,24,22,0,78.62
pads,9699,3.77,0.000005888436553555883,4,1,1,2,0,0,true,2,1,false,2.62,14,24,22,0,62.62
patents,9700,3.77,0.000005888436553555883,7,2,1,3,0,0,true,2,2,false,2.62,10,24,22,0,58.62
pathway,9701,3.77,0.000005888436553555883,7,3,1,3,0,0,true,2,2,false,2.62,10,24,22,0,58.62
peach,9702,3.77,0.000005888436553555883,5,2,1,2,0,0,true,2,2,false,2.62,10,24,22,0,58.62
persuaded,9703,3.77,0.000005888436553555883,9,4,1,2,0,0,true,3,3,false,2.62,2,18,22,0,44.62
plots,9704,3.77,0.000005888436553555883,5,1,1,2,2,0.4,true,1,1,true,2.62,30,24,22,-4,74.62
polo,9705,3.77,0.000005888436553555883,4,2,1,1,3,0.75,true,2,2,false,2.61,10,24,22,-6,52.61
presenter,9706,3.77,0.000005888436553555883,9,3,1,2,0,0,true,2,2,false,2.61,10,18,22,0,52.61
proclaimed,9707,3.77,0.000005888436553555883,10,4,1,2,3,0.3,true,2,2,false,2.61,10,18,22,0,52.61
prohibition,9708,3.77,0.000005888436553555883,11,5,1,2,5,0.45,true,2,2,false,2.61,10,18,16,0,46.61
prop,9709,3.77,0.000005888436553555883,4,1,1,2,1,0.25,true,1,1,true,2.61,30,24,22,0,78.61
recognizing,9710,3.77,0.000005888436553555883,11,4,1,2,3,0.27,true,2,2,false,2.61,10,18,16,0,46.61
recommends,9711,3.77,0.000005888436553555883,10,3,2,3,1,0.1,true,3,3,false,2.61,2,18,22,0,44.61
registry,9712,3.77,0.000005888436553555883,8,3,1,3,1,0.13,true,1,1,true,2.61,30,24,22,0,78.61
relieve,9713,3.77,0.000005888436553555883,7,4,1,1,2,0.29,true,2,2,false,2.61,10,24,22,0,58.61
